,INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
128,61144233,26/04/2009,2:53:00,BROOKLYN,73,0,NA,TRUE,NA,NA,NA,18-24,M,BLACK,1010081,186326,40.67806911,-73.90687378,POINT (-73.90687378099993 40.67806911400004)
129,183691056,8/06/2018,22:08:00,MANHATTAN,34,0,GROCERY/BODEGA,FALSE,25-44,M,UNKNOWN,25-44,M,UNKNOWN,"1,003,466","248,449",40.84859749,-73.93054504,POINT (-73.93054504 40.84859749)
130,168528141,25/08/2017,19:30:00,BROOKLYN,71,0,RESTAURANT/DINER,FALSE,NA,NA,NA,25-44,M,BLACK,997574,183029,40.66904725,-73.95197137,POINT (-73.95197136499999 40.66904724900007)
131,28635705,23/04/2007,12:19:00,BROOKLYN,79,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK,999634,190253,40.68887215,-73.94452903,POINT (-73.94452903199993 40.688872153000034)
132,71127746,4/02/2010,2:00:00,BRONX,41,0,NA,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1014510,239978,40.82531612,-73.89066464,POINT (-73.89066464199995 40.82531612300005)
133,79222699,9/06/2011,17:22:00,BROOKLYN,60,0,NA,TRUE,18-24,M,BLACK,<18,F,BLACK,995075,148795,40.57508547,-73.9610346,POINT (-73.961034597 40.57508547400005)
134,47182986,11/06/2008,23:50:00,BROOKLYN,63,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,1000521,168264,40.6285156,-73.9413837,POINT (-73.94138369799998 40.62851560000007)
135,23444490,18/07/2006,19:00:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,<18,M,BLACK,1005786,187336,40.68085283,-73.92235517,POINT (-73.92235516899996 40.680852825000045)
136,46248079,7/05/2008,16:20:00,BRONX,47,0,NA,FALSE,<18,M,BLACK,18-24,M,BLACK,1024278,258898,40.87720699,-73.85525756,POINT (-73.85525755799993 40.87720698700008)
137,139762463,20/11/2014,21:02:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,WHITE HISPANIC,998165,226184,40.78749627,-73.94975171,POINT (-73.94975170899994 40.78749626900003)
138,36213053,9/12/2007,4:13:00,BROOKLYN,88,0,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,995188,190691,40.69008097,-73.96055993,POINT (-73.96055993199997 40.69008097200003)
139,145872192,4/09/2015,1:10:00,BROOKLYN,83,0,NA,FALSE,25-44,M,BLACK,45-64,M,BLACK,1008283,192424,40.69481179,-73.9133343,POINT (-73.91333429699995 40.69481178600006)
140,34864268,6/10/2007,15:39:00,BROOKLYN,73,0,NA,TRUE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1008427,183518,40.67036646,-73.91284696,POINT (-73.91284696199995 40.670366460000025)
141,136923525,25/05/2014,22:10:00,QUEENS,103,0,NA,FALSE,NA,NA,NA,25-44,F,BLACK,1041907,194067,40.69916625,-73.79206661,POINT (-73.79206660599995 40.69916624700004)
142,74253018,21/08/2010,5:13:00,BRONX,46,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK HISPANIC,1011162,250253,40.85352883,-73.90272055,POINT (-73.90272054899998 40.853528832000045)
143,173438642,9/01/2018,21:08:00,QUEENS,101,0,BEAUTY/NAIL SALON,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,053,133","159,320",40.60371341,-73.7519361,POINT (-73.7519361 40.60371341)
144,78253354,14/04/2011,21:30:00,BRONX,41,0,NA,FALSE,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1011843,236395,40.81549054,-73.90031589,POINT (-73.900315892 40.815490537000066)
145,93726285,23/11/2013,1:50:00,BRONX,42,0,NA,FALSE,NA,NA,NA,<18,M,BLACK,1008690,238862,40.82227104,-73.91169778,POINT (-73.91169777999993 40.82227104100008)
146,91404969,29/06/2013,1:00:00,BRONX,44,0,NA,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1007159,240881,40.82781672,-73.91722251,POINT (-73.91722250899994 40.82781672400005)
147,145351463,14/08/2015,16:25:00,BROOKLYN,75,0,NA,FALSE,NA,NA,NA,<18,M,BLACK,1013650,180270,40.66143562,-73.89403301,POINT (-73.89403300599997 40.661435622000056)
148,78498360,1/05/2011,12:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1010228,182554,40.66771539,-73.90635834,POINT (-73.90635834499993 40.66771539400003)
149,90215684,20/04/2013,4:10:00,MANHATTAN,33,0,NA,FALSE,25-44,M,BLACK,18-24,M,BLACK,999369,243230,40.83428082,-73.94536544,POINT (-73.94536544399993 40.834280824000075)
150,72264382,16/04/2010,23:53:00,BROOKLYN,73,0,NA,FALSE,NA,NA,NA,<18,M,BLACK,1008200,181870,40.66584369,-73.91367112,POINT (-73.91367111699996 40.66584368500003)
151,33706908,12/08/2007,18:55:00,BROOKLYN,83,0,NA,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,WHITE HISPANIC,1007350,195309,40.70273292,-73.91668896,POINT (-73.91668896 40.702732920000074)
152,78253354,14/04/2011,21:30:00,BRONX,41,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1011843,236395,40.81549054,-73.90031589,POINT (-73.900315892 40.815490537000066)
153,90333536,26/04/2013,23:30:00,QUEENS,113,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK,1049137,194504,40.70031565,-73.76598816,POINT (-73.76598816099995 40.700315647000025)
154,48344585,26/06/2008,15:27:00,QUEENS,112,0,PVT HOUSE,TRUE,25-44,M,WHITE,45-64,M,WHITE,1026985,198753,40.71211284,-73.8458516,POINT (-73.845851602 40.71211283500002)
155,84217221,14/04/2012,20:15:00,MANHATTAN,28,0,GROCERY/BODEGA,FALSE,<18,M,BLACK,18-24,M,BLACK,999669,233072,40.80639946,-73.94430466,POINT (-73.94430466299998 40.80639946100007)
156,137585673,6/07/2014,3:50:00,BRONX,52,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK,1010674,252373,40.85934907,-73.9044762,POINT (-73.90447620299993 40.859349070000064)
157,69576831,4/01/2010,19:10:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,989043,154711,40.59132904,-73.98274384,POINT (-73.98274384199993 40.591329037000044)
158,71662474,8/03/2010,19:41:00,BROOKLYN,81,0,NA,TRUE,NA,NA,NA,<18,F,BLACK,1002883,192220,40.69426487,-73.93280818,POINT (-73.93280818499993 40.69426487000004)
159,75716221,21/11/2010,15:45:00,BRONX,40,0,GROCERY/BODEGA,FALSE,NA,NA,NA,18-24,M,BLACK,1006124,236255,40.81512229,-73.92097743,POINT (-73.92097743499993 40.815122288000055)
160,170060281,5/10/2017,2:37:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,FALSE,NA,NA,NA,25-44,M,BLACK,1009143,242913,40.83338861,-73.91004603,POINT (-73.91004602599996 40.83338861100003)
161,87108824,7/10/2012,20:12:00,BROOKLYN,79,0,NA,FALSE,18-24,M,BLACK,18-24,F,BLACK,1000747,189985,40.68813455,-73.94051638,POINT (-73.94051637699994 40.68813455000002)
162,143522072,6/06/2015,4:33:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,TRUE,NA,NA,NA,18-24,M,BLACK,1000866,226632,40.78872124,-73.93999677,POINT (-73.93999677399995 40.788721243000055)
163,54896837,13/12/2008,21:55:00,QUEENS,103,0,NA,TRUE,NA,NA,NA,25-44,M,BLACK,1041749,196938,40.70704748,-73.7926119,POINT (-73.79261190399995 40.70704747500002)
164,63405888,4/07/2009,5:08:00,BROOKLYN,75,0,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1021910,182503,40.66753343,-73.86424849,POINT (-73.86424848999997 40.66753342700008)
165,64322275,2/08/2009,20:40:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,995628,181599,40.66512493,-73.95898868,POINT (-73.95898867799998 40.66512493100004)
166,93979264,10/12/2013,5:15:00,MANHATTAN,10,0,NA,FALSE,18-24,M,BLACK,25-44,M,BLACK,984929,210347,40.74403872,-73.99755105,POINT (-73.99755104899998 40.74403871900005)
167,90141580,16/04/2013,15:43:00,BROOKLYN,70,0,NA,TRUE,UNKNOWN,M,BLACK,18-24,M,BLACK,995944,176899,40.65222405,-73.95785779,POINT (-73.95785778499999 40.65222405100008)
168,157587580,12/10/2016,23:55:00,QUEENS,110,0,MULTI DWELL - APT BUILD,FALSE,NA,NA,NA,18-24,M,AMERICAN INDIAN/ALASKAN NATIVE,1022839,208240,40.73817137,-73.86075226,POINT (-73.86075225699994 40.73817137200007)
169,10713402,18/03/2006,16:20:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,18-24,M,BLACK,1005711,185258,40.67514937,-73.92263219,POINT (-73.922632192 40.67514936800007)
170,145351464,14/08/2015,16:10:00,BRONX,44,0,NA,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1007933,241724,40.83012848,-73.91442278,POINT (-73.91442277899995 40.83012847600002)
171,163703970,11/04/2017,20:59:00,BROOKLYN,90,0,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,999199,197682,40.70926377,-73.94608109,POINT (-73.94608108899996 40.709263769000074)
172,74568518,11/09/2010,20:12:00,BRONX,40,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK HISPANIC,1005468,237994,40.81989695,-73.92334186,POINT (-73.92334186199997 40.81989695400005)
173,65084709,25/08/2009,2:53:00,BROOKLYN,75,0,NA,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1019867,184908,40.67414306,-73.87160017,POINT (-73.87160017199994 40.67414306300003)
174,90582840,11/05/2013,17:55:00,MANHATTAN,14,0,COMMERCIAL BLDG,FALSE,25-44,F,BLACK,45-64,M,BLACK,986589,213344,40.75226445,-73.99155934,POINT (-73.99155933799993 40.75226444800006)
175,10137416,11/01/2006,21:47:00,MANHATTAN,10,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,WHITE,25-44,M,WHITE,983858,212466,40.74985486,-74.00141624,POINT (-74.00141623599995 40.74985486000002)
176,85540066,2/07/2012,14:50:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,WHITE HISPANIC,1019639,184384,40.67270572,-73.87242487,POINT (-73.87242487399999 40.672705716000046)
177,95473240,20/03/2014,18:19:00,BROOKLYN,79,0,NA,TRUE,<18,M,BLACK,25-44,M,WHITE HISPANIC,1000584,191052,40.69106352,-73.94110154,POINT (-73.94110153699995 40.69106352200004)
178,49609152,3/08/2008,20:03:00,BROOKLYN,83,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1008732,190416,40.68929906,-73.91172242,POINT (-73.91172242499994 40.689299061000035)
179,45652262,13/04/2008,16:00:00,BRONX,43,0,NA,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1020316,239179,40.8231013,-73.86969046,POINT (-73.86969046099993 40.82310129900002)
180,92134212,15/08/2013,0:17:00,BROOKLYN,73,0,NA,FALSE,18-24,M,BLACK,25-44,M,BLACK,1007359,184946,40.67428885,-73.91669204,POINT (-73.91669204499993 40.67428885000004)
181,46729831,26/05/2008,13:54:00,BROOKLYN,77,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1003606,185050,40.67458331,-73.93022154,POINT (-73.93022154099998 40.67458330800008)
182,136761136,15/05/2014,9:57:00,QUEENS,113,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1049954,184345,40.67242559,-73.76314075,POINT (-73.76314075299997 40.67242558600003)
183,35192358,21/10/2007,2:25:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,M,BLACK,1002408,185867,40.67682833,-73.93453822,POINT (-73.93453822199997 40.67682832700007)
184,25283461,12/11/2006,4:21:00,BRONX,50,0,NA,TRUE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1012091,260792,40.88245228,-73.89931864,POINT (-73.89931863799995 40.88245228300008)
185,72986408,1/06/2010,2:00:00,BRONX,49,0,NA,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1021958,252793,40.86046086,-73.86368117,POINT (-73.86368117199999 40.86046085800007)
186,91164202,16/06/2013,5:18:00,BROOKLYN,73,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1008059,185790,40.67660358,-73.91416552,POINT (-73.91416552099997 40.67660358400008)
187,91404971,29/06/2013,4:30:00,QUEENS,113,0,PVT HOUSE,FALSE,NA,NA,NA,<18,M,BLACK,1052857,188829,40.68471108,-73.75262994,POINT (-73.75262994399996 40.684711083000025)
188,186606270,18/08/2018,23:30:00,QUEENS,101,0,NA,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,050,620","157,860",40.59972519,-73.76100035,POINT (-73.76100035 40.59972519)
189,137354851,21/06/2014,2:57:00,BRONX,47,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1025621,268476,40.90348935,-73.85034202,POINT (-73.85034201899998 40.90348934600007)
190,93509180,9/11/2013,23:15:00,MANHATTAN,14,0,NA,FALSE,<18,M,BLACK,<18,M,BLACK HISPANIC,988650,214286,40.75484922,-73.98411999,POINT (-73.98411999099994 40.754849215000036)
191,33430254,29/07/2007,14:50:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,25-44,M,BLACK,999880,190399,40.68927246,-73.94364165,POINT (-73.94364165399996 40.68927245800006)
192,85589282,5/07/2012,0:48:00,BRONX,41,0,MULTI DWELL - APT BUILD,FALSE,NA,NA,NA,18-24,M,WHITE HISPANIC,1012516,238134,40.82026147,-73.89787721,POINT (-73.89787721499994 40.82026147400006)
193,76854528,15/01/2011,23:15:00,MANHATTAN,32,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK,998349,235497,40.81305762,-73.9490677,POINT (-73.94906769699998 40.813057618000066)
194,139732128,19/11/2014,2:38:00,BROOKLYN,77,0,NA,TRUE,NA,NA,NA,45-64,M,BLACK,1001639,185922,40.67698083,-73.93731048,POINT (-73.93731047899996 40.676980833000066)
195,139060125,7/10/2014,0:40:00,BROOKLYN,73,0,NA,FALSE,25-44,M,BLACK,18-24,M,BLACK,1008082,184243,40.67235736,-73.91408807,POINT (-73.91408807199997 40.67235735700007)
196,76786753,10/01/2011,17:43:00,BROOKLYN,76,0,MULTI DWELL - APT BUILD,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,982918,187973,40.68262734,-74.00480399,POINT (-74.00480398799994 40.682627341000064)
197,90452116,3/05/2013,1:45:00,QUEENS,109,0,NA,TRUE,NA,NA,NA,45-64,M,WHITE,1031014,219418,40.76881265,-73.83117493,POINT (-73.83117493199995 40.76881264900004)
198,155509199,4/08/2016,19:50:00,BROOKLYN,63,0,STORE UNCLASSIFIED,TRUE,25-44,M,BLACK,25-44,M,BLACK,1001383,166605,40.62396037,-73.93828248,POINT (-73.93828247699999 40.62396036800004)
199,154358257,26/06/2016,8:15:00,BROOKLYN,71,0,NA,TRUE,18-24,M,BLACK,25-44,M,BLACK,995820,183298,40.66978806,-73.95829368,POINT (-73.95829368499993 40.66978805900004)
200,92152095,15/08/2013,23:55:00,BROOKLYN,60,0,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,988915,155582,40.59371983,-73.98320412,POINT (-73.98320411599997 40.59371982500005)
201,92711253,20/09/2013,19:25:00,BROOKLYN,69,0,NA,FALSE,<18,M,BLACK HISPANIC,<18,M,BLACK,1013808,169310,40.63135228,-73.89351154,POINT (-73.89351153799998 40.631352280000044)
202,145596038,24/08/2015,0:50:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,25-44,M,WHITE HISPANIC,999673,195713,40.70385852,-73.9443759,POINT (-73.94437590299998 40.703858516000025)
203,86887456,23/09/2012,19:15:00,QUEENS,113,0,NA,FALSE,18-24,M,BLACK,18-24,M,BLACK,1052235,192115,40.69373516,-73.75483948,POINT (-73.75483947599997 40.69373516400003)
204,47851715,29/06/2008,3:29:00,QUEENS,105,0,NA,TRUE,25-44,M,BLACK,25-44,M,BLACK,1059628,176981,40.65213604,-73.72834885,POINT (-73.72834884499997 40.65213604400003)
205,67080538,22/10/2009,21:15:00,BRONX,52,0,NA,FALSE,18-24,M,BLACK,18-24,M,BLACK,1009868,253126,40.8614182,-73.90738709,POINT (-73.90738708899994 40.86141820300003)
206,86830935,20/09/2012,0:11:00,QUEENS,113,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1039630,186092,40.6772913,-73.80034393,POINT (-73.80034392799998 40.67729129700007)
207,83765394,19/03/2012,23:00:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,FALSE,NA,NA,NA,18-24,M,BLACK,982348,184973,40.67439291,-74.00685828,POINT (-74.00685828399996 40.674392913000084)
208,166660834,2/07/2017,0:33:00,BRONX,42,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1015904,243744,40.83564782,-73.88561001,POINT (-73.88561001399995 40.83564782100007)
209,75726065,26/11/2010,2:46:00,MANHATTAN,30,0,NA,FALSE,<18,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,997227,238083,40.82015718,-73.95311601,POINT (-73.95311600999997 40.82015718300004)
210,154959952,16/07/2016,1:58:00,MANHATTAN,32,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,998349,235497,40.81305762,-73.9490677,POINT (-73.94906769699998 40.813057618000066)
211,28560898,19/04/2007,22:01:00,BRONX,46,0,NA,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1006132,248137,40.84773494,-73.92090978,POINT (-73.92090977799995 40.84773493800003)
212,78885881,22/05/2011,1:56:00,BRONX,47,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,18-24,M,BLACK,1025454,268214,40.90277102,-73.85094775,POINT (-73.85094775299996 40.90277102300007)
213,35265784,24/10/2007,21:31:00,BROOKLYN,66,0,PVT HOUSE,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,991050,170927,40.6358373,-73.97550114,POINT (-73.97550114299997 40.63583730400006)
214,152662568,1/05/2016,15:24:00,BRONX,44,0,NA,FALSE,NA,NA,NA,18-24,M,BLACK,1004101,242931,40.83345079,-73.92826616,POINT (-73.92826615699995 40.83345078700007)
215,64498548,7/08/2009,23:59:00,BRONX,43,0,GROCERY/BODEGA,TRUE,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1026201,238332,40.82075054,-73.84843255,POINT (-73.84843255099996 40.82075053800003)
216,66709780,12/10/2009,2:29:00,BROOKLYN,67,0,NA,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1006440,174498,40.64561375,-73.92003948,POINT (-73.920039477 40.64561374900006)
217,79624331,4/07/2011,2:40:00,BROOKLYN,67,0,NA,TRUE,NA,NA,NA,25-44,M,BLACK,1004396,171660,40.63782893,-73.92741353,POINT (-73.92741352899996 40.63782893400003)
218,55256119,26/12/2008,2:27:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,25-44,M,BLACK,1003561,178518,40.65665452,-73.93040248,POINT (-73.93040247799998 40.65665451800004)
219,80328705,16/08/2011,23:34:00,BRONX,40,0,GROCERY/BODEGA,FALSE,NA,NA,NA,25-44,M,WHITE HISPANIC,1007292,238953,40.82252457,-73.91674855,POINT (-73.91674854999997 40.82252456800006)
220,75735747,26/11/2010,19:50:00,STATEN ISLAND,120,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,961907,164184,40.61730362,-74.0804806,POINT (-74.08048059699998 40.61730361700006)
221,155987550,21/08/2016,7:22:00,BRONX,44,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1007885,246406,40.84297934,-73.91457973,POINT (-73.91457972899997 40.842979335000045)
222,189581511,4/11/2018,20:11:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,FALSE,NA,NA,NA,25-44,M,BLACK,"1,004,448","185,438",40.6756464,-73.9271849,POINT (-73.9271849 40.6756464)
223,71516387,27/02/2010,20:25:00,BROOKLYN,67,0,FAST FOOD,FALSE,NA,NA,NA,18-24,M,BLACK,1006048,174256,40.64495049,-73.92145284,POINT (-73.92145283499997 40.64495048500004)
224,24717010,9/10/2006,14:15:00,BRONX,48,0,SUPERMARKET,FALSE,18-24,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,1011811,246833,40.84413995,-73.90038862,POINT (-73.90038861799998 40.84413994500005)
225,173616169,15/01/2018,4:05:00,BRONX,43,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,"1,018,624","241,853",40.83044741,-73.87579016,POINT (-73.87579016 40.83044741)
226,94442375,13/01/2014,22:30:00,BRONX,43,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1017970,243163,40.8340455,-73.87814682,POINT (-73.87814681899994 40.83404549800008)
227,75741160,28/11/2010,1:19:00,BRONX,43,0,NA,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC,1017689,241175,40.82859008,-73.87917218,POINT (-73.879172183 40.82859008200006)
228,55581512,10/01/2009,21:12:00,BROOKLYN,77,0,NA,TRUE,NA,NA,NA,18-24,M,BLACK,996480,185698,40.67637463,-73.95591015,POINT (-73.95591014999997 40.67637463400007)
229,72744266,15/05/2010,2:06:00,BROOKLYN,72,0,RESTAURANT/DINER,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,979202,172874,40.64118258,-74.01819077,POINT (-74.01819076899994 40.64118257500007)
230,155808005,16/08/2016,0:01:00,BROOKLYN,67,0,NA,FALSE,<18,M,BLACK,18-24,M,BLACK,1004538,181013,40.66350056,-73.92687376,POINT (-73.92687375799993 40.66350055800007)
231,72616285,9/05/2010,1:58:00,BRONX,46,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,<18,F,BLACK,1009854,247503,40.84598479,-73.90745918,POINT (-73.90745917699996 40.84598478800007)
232,79940492,23/07/2011,3:46:00,BROOKLYN,73,0,COMMERCIAL BLDG,TRUE,UNKNOWN,M,BLACK,18-24,M,BLACK,1009141,183299,40.66976338,-73.91027391,POINT (-73.91027390799998 40.66976337500005)
233,137471051,28/06/2014,10:53:00,BRONX,42,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1014062,242179,40.83135876,-73.89227359,POINT (-73.89227359399997 40.831358759000075)
234,50665291,30/08/2008,17:50:00,BRONX,44,0,COMMERCIAL BLDG,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1010838,246697,40.84376965,-73.90390584,POINT (-73.90390583699997 40.843769648000034)
235,88390466,2/01/2013,23:15:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,NA,NA,NA,25-44,M,BLACK,998769,192415,40.69480781,-73.94764343,POINT (-73.94764343299995 40.69480780500004)
236,63807975,16/07/2009,20:39:00,BRONX,52,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,<18,M,BLACK,1010219,256277,40.87006571,-73.90610594,POINT (-73.90610594299994 40.87006571300003)
237,11118204,21/04/2006,18:20:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,1009167,184323,40.67257395,-73.9101764,POINT (-73.91017639799998 40.67257395100007)
238,71325494,12/02/2010,23:30:00,BRONX,47,0,COMMERCIAL BLDG,FALSE,NA,NA,NA,<18,M,BLACK,1025130,257313,40.87285275,-73.85218635,POINT (-73.85218634699999 40.87285275100004)
239,27558086,22/03/2007,22:30:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,NA,NA,NA,18-24,M,WHITE HISPANIC,1008798,238971,40.82256992,-73.91130717,POINT (-73.91130716899994 40.82256991600008)
240,166636415,1/07/2017,17:16:00,BRONX,47,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1021600,260152,40.88066056,-73.86493438,POINT (-73.86493437599995 40.88066056400004)
241,92952443,5/10/2013,4:15:00,QUEENS,114,0,NA,TRUE,25-44,M,BLACK,25-44,M,BLACK,1007694,219657,40.76956124,-73.91536345,POINT (-73.91536344699995 40.76956124200007)
242,87915247,1/12/2012,3:18:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,1002013,185753,40.67651622,-73.93596258,POINT (-73.93596257699994 40.67651622300008)
243,149622199,21/01/2016,19:49:00,BRONX,46,0,NA,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1010286,248770,40.84946107,-73.90589285,POINT (-73.90589285099996 40.84946106500007)
244,150772443,28/02/2016,20:00:00,BRONX,46,0,NA,FALSE,<18,M,BLACK,25-44,M,WHITE HISPANIC,1011827,252545,40.85981763,-73.90030729,POINT (-73.90030729499993 40.85981763200005)
245,86870747,22/09/2012,2:40:00,QUEENS,107,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1035677,201089,40.71847833,-73.81448084,POINT (-73.81448084299996 40.71847833200008)
246,35215536,21/10/2007,23:30:00,BRONX,43,0,NA,FALSE,18-24,M,BLACK,45-64,M,BLACK,1022677,241503,40.82947006,-73.86114658,POINT (-73.86114657599995 40.82947005500005)
247,158783525,24/11/2016,17:34:00,BROOKLYN,73,0,NA,FALSE,NA,NA,NA,25-44,M,BLACK,1009715,185349,40.67538853,-73.908197,POINT (-73.90819699999997 40.675388531000074)
248,16895007,19/06/2006,9:18:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,<18,M,BLACK,1003989,244111,40.8366898,-73.92866742,POINT (-73.92866741799997 40.836689797000076)
249,23512406,22/07/2006,21:45:00,BROOKLYN,81,0,NA,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1005985,188595,40.68430801,-73.92163363,POINT (-73.92163362999997 40.68430800700002)
250,10804591,26/03/2006,3:49:00,QUEENS,105,0,NA,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1058210,201550,40.71958398,-73.73318941,POINT (-73.73318941399998 40.71958398100002)
251,54495005,29/11/2008,6:04:00,MANHATTAN,23,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,BLACK HISPANIC,1000267,225915,40.78675438,-73.94216163,POINT (-73.94216162599999 40.78675437600003)
252,61098688,23/04/2009,21:21:00,BROOKLYN,73,0,NA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1010862,178621,40.6569183,-73.90408849,POINT (-73.904088485 40.65691830000002)
253,76848024,14/01/2011,21:58:00,BROOKLYN,88,0,NA,FALSE,18-24,M,BLACK,18-24,M,BLACK,992850,189332,40.68635341,-73.9689923,POINT (-73.96899229899999 40.68635340900005)
